Run: 1, 2, 2 Hierarchical Configuration 
Date/Time: 2012-10-16 03:43:12 +0000 
--- Begin Data ---
http://ec2-50-17-57-243.compute-1.amazonaws.com:6789/artifact/cclamb/tablet/index (home):
 0.092626758, 0.014814958, 0.007877466, 0.012032415, 0.011575617, 0.005843788, 0.005801071, 0.01271003, 0.008250598, 0.007634593, 0.008017795, 0.012002622, 0.010651346, 0.008335864, 0.004909052, 0.015311382, 0.005849303, 0.006760243, 0.008037123, 0.010425519, 0.005619681, 0.007865668, 0.012000067, 0.006175874, 0.006494951, 0.006636317, 0.008671106, 0.012023129, 0.008978021, 0.010894896, 0.016023754, 0.007917847, 0.008826448, 0.007178432, 0.007974289, 0.012017908, 0.009904565, 0.006032742, 0.00803315, 0.011933931, 0.005283494, 0.006265298, 0.012509083, 0.00871732, 0.007138437, 0.00798033, 0.009265457, 0.006776962, 0.008021889, 0.006544514
http://ec2-23-22-68-94.compute-1.amazonaws.com:6789/artifact/cclamb/tablet/index (neighbor_1):
 0.28467923, 0.017916075, 0.020037493, 0.015992381, 0.02000436, 0.01527883, 0.021762542, 0.018901691, 0.020227563, 0.017499328, 0.022419864, 0.018300919, 0.021430798, 0.024021953, 0.019946113, 0.040439232, 0.019564694, 0.023322316, 0.059919869, 0.024740071, 0.027806396, 0.02002558, 0.035989141, 0.029727231, 0.019937603, 0.030147547, 0.019881229, 0.020254036, 0.029739007, 0.021099175, 0.017177966, 0.015583818, 0.024321569, 0.015914007, 0.035908393, 0.015168363, 0.016813212, 0.014498171, 0.017572968, 0.019510708, 0.015149364, 0.017148548, 0.019797931, 0.016149725, 0.015986017, 0.015949218, 0.016020755, 0.016001587, 0.019952133, 0.016011256
http://ec2-67-202-45-247.compute-1.amazonaws.com:6789/artifact/cclamb/tablet/index (neighbor_2):
 0.583778351, 0.046746252, 0.052462899, 0.044041518, 0.039491109, 0.039389751, 0.040453971, 0.034322489, 0.046267006, 0.039343554, 0.035949731, 0.036345194, 0.034458455, 0.036954424, 0.035688163, 0.037176893, 0.036012048, 0.035145403, 0.035787014, 0.041109689, 0.054629882, 0.036514974, 0.053515012, 0.038235748, 0.056315385, 0.041944748, 0.037629217, 0.056237422, 0.079830657, 0.039687628, 0.039890387, 0.036019708, 0.036172406, 0.035764622, 0.036078589, 0.036923335, 0.035359927, 0.035535613, 0.056415155, 0.035844808, 0.045806846, 0.03614182, 0.034835062, 0.037081351, 0.034565167, 0.03727275, 0.036448127, 0.035581977, 0.036139366, 0.04863363
http://198.101.205.155:6789/artifact/cclamb/tablet/index (neighbor_3):
 1.507110573, 0.224894654, 0.243946526, 0.259977649, 0.248000953, 0.247950858, 0.215958877, 0.244063263, 0.223002351, 0.244889995, 0.217396118, 0.218855745, 0.215808985, 0.257913061, 0.237948134, 0.224914165, 0.226589708, 0.222132646, 0.218334351, 0.238597965, 0.225261852, 0.227003467, 0.244956724, 0.220279583, 0.221817789, 0.230369756, 0.239681876, 0.328178268, 0.341324993, 0.266185337, 0.272710252, 0.259261643, 0.239979436, 0.232004042, 0.235945074, 0.228457438, 0.251531484, 0.227930505, 0.224199969, 0.21972292, 0.240025508, 0.217025187, 0.22687904, 0.235989206, 0.244212027, 0.231981938, 0.237307634, 0.214390223, 0.225172953, 0.278798443
http://198.101.205.156:6789/artifact/cclamb/tablet/index (neighbor_4):
 0.263794801, 0.220039851, 0.247946913, 0.215958978, 0.231988967, 0.21197101, 0.238997132, 0.224980921, 0.220619935, 0.227332254, 0.21617401, 0.223968569, 0.279867663, 0.232078727, 0.232549783, 0.223285683, 0.231993094, 0.264141363, 0.243730171, 0.215964502, 0.224008363, 0.232006838, 0.246695956, 0.217221686, 0.291985199, 0.224275888, 0.240081036, 0.223617963, 0.241739887, 0.223438054, 0.234736563, 0.255991343, 0.259959843, 0.224092448, 0.251945356, 0.22791001, 0.233727649, 0.226599998, 0.223598222, 0.264138891, 0.227804957, 0.232221468, 0.2479287, 0.22396407, 0.231957296, 0.227734235, 0.227998799, 0.216090526, 0.228120539, 0.227991305
http://198.101.203.202:6789/artifact/cclamb/tablet/index (neighbor_5):
 0.250118509, 0.229444296, 0.25227638, 0.324016082, 0.223643545, 0.265382188, 0.23885313, 0.239904485, 0.271795107, 0.248223793, 0.23193915, 0.263999494, 0.232031365, 0.251973799, 0.227749614, 0.256037355, 0.235849454, 0.287322211, 0.228628815, 0.228124568, 0.247844372, 0.228247326, 0.250049365, 0.277658162, 0.251909883, 0.23609105, 0.223847237, 0.220028063, 0.246580632, 0.269355356, 0.239953309, 0.247990943, 0.223616891, 0.276641171, 0.223895287, 0.277156344, 0.262568646, 0.245058728, 0.223060127, 0.219858438, 0.240188945, 0.226193142, 0.225747748, 0.251918949, 0.227805283, 0.227748371, 0.248217538, 0.252463702, 0.239463774, 0.235963884
--- End Data ---
