Run: 1, 2, 2 Hierarchical Configuration 
Date/Time: 2012-10-11 08:55:10 -0600 
--- Begin Data ---
http://ec2-50-17-57-243.compute-1.amazonaws.com:6789/artifact/cclamb/tablet/index (home):
 0.244353735, 0.255719153, 0.251492873, 0.252218838, 0.232200896, 0.251679902, 0.247515119, 0.235396218, 0.232552564, 0.235122328, 0.233057715, 0.239948848, 0.25286641, 0.251900223, 0.235558533, 0.229542179, 0.233861239, 0.234943857, 0.235770007, 0.245148546, 0.264647892, 0.281860174, 0.255652107, 0.258317681, 0.258498085, 0.261839676, 0.26376893, 0.259799052, 0.258863697, 0.260712907, 0.261174802, 0.2589746, 0.259977963, 0.240015163, 0.259621947, 0.264666668, 0.25144892, 0.258819256, 0.25987974, 0.261929242, 0.259213296, 0.475923152, 0.260719368, 0.257065501, 0.262388766, 0.263816767, 0.258936618, 0.273648218, 0.235694551, 0.260028014, 0.267987046, 0.257028216, 0.429814415, 0.257405767, 0.267857152, 0.263903627, 0.264469226, 0.267949843, 0.257175369, 0.258410878, 0.269516273, 0.262959772, 0.26358719, 0.235566502, 0.342577499, 0.236814839, 0.230250162, 0.249610992, 0.239228106, 0.231496111, 0.237282267, 0.236846642, 0.247675617, 0.264112541, 0.264115202, 0.259200061, 0.264983532, 0.483875916, 0.263918975, 0.268994748, 0.246377866, 0.25833056, 0.253221925, 0.260511543, 0.258970802, 0.277000956, 0.257653101, 0.270939541, 0.424680105, 0.258337242, 0.261853308, 0.273157026, 0.265963541, 0.266908249, 0.260130703, 0.236015341, 0.243939509, 0.264712769, 0.265131621, 0.261964017
http://ec2-50-17-85-234.compute-1.amazonaws.com:6789/artifact/cclamb/tablet/index (peer):
 0.484905653, 0.29272738, 0.266883625, 0.291054706, 0.288743395, 0.289011178, 0.274314053, 0.275597644, 0.273156937, 0.317059182, 0.253968371, 0.456123959, 0.248767283, 0.244763823, 0.250318368, 0.276157764, 0.253954198, 0.255826353, 0.252204323, 0.243639082, 0.274035298, 0.275636582, 0.472085201, 0.27012781, 0.281049569, 0.282449609, 0.273318984, 0.275559253, 0.268088565, 0.307583176, 0.255714108, 0.274432791, 0.257492054, 0.275644701, 0.272022537, 0.276920489, 0.284783359, 0.271270301, 0.254715757, 0.279634746, 0.280659077, 0.278645256, 0.28764055, 0.276358123, 0.269074032, 0.256305455, 0.277364236, 0.274368314, 0.291562225, 0.268569508, 0.267784311, 0.275091552, 0.288424375, 0.276724234, 0.270281386, 0.442096104, 0.270278121, 0.268595083, 0.267978264, 0.272484688, 0.27973529, 0.272047164, 0.275627731, 0.271523885, 0.272642082, 0.28312989, 0.261140524, 0.496093268, 0.276213114, 0.283575672, 0.279544186, 0.280595173, 0.287332166, 0.267838343, 0.272069247, 0.267966099, 0.282533586, 0.50033467, 0.269599726, 0.267072617, 0.284997532, 0.272524945, 0.283059992, 0.27150231, 0.272052618, 0.306721754, 0.406255896, 0.267939892, 0.43571044, 0.283951715, 0.289685338, 0.277527675, 0.272099886, 0.287849087, 0.276091387, 0.279698441, 0.276797107, 0.274997768, 0.284233856, 0.436441269
